,neighbourhood,dist
2017,central,0.015900493801138307
251,north,0.08094130910183772
5290,south,0.06760601079135264
1090,northwest,0.11678720775461049
2016,north,0.07129144997206305
4524,west,0.025461065003645506
3871,south,0.0525036803197604
3282,northwest,0.13660844017526794
5387,central,0.01734648964834049
912,farnorth,0.13129647714664042
2863,west,0.054580398671315
2415,south,0.02599606891666402
4145,central,0.016381006535618085
1281,west,0.04921985484659155
2682,farnorth,0.11192479388910806
5068,south,0.0502592924653793
2307,north,0.0883532347292271
2118,farnorth,0.18196349178645183
911,north,0.06750444903204146
5106,farnorth,0.12512508835208658
2158,west,0.05019117602846167
2670,central,0.02022200581347114
1241,north,0.061159170098351645
1089,north,0.041817653964802345
2977,central,0.005452090894332091
3565,northwest,0.14011822539240856
1708,farnorth,0.14875097767449696
2425,central,0.007360213524075189
936,north,0.06880116422793477
4746,south,0.13405678339838117
1829,farsouth,0.1529266737986603
6295,central,0.017377937021403823
4516,west,0.031092350556354564
1250,south,0.05346443056013604
5907,north,0.0740418902994737
1108,west,0.03391309244406361
6188,farnorth,0.10163584142968031
736,south,0.03412552357283688
954,north,0.07305509919997809
5938,south,0.039083845449492685
283,farnorth,0.09731014931197919
4696,west,0.011472957731979238
2753,south,0.03612417017898517
2066,north,0.04911134116596439
1978,farsouth,0.16125253806101916
5585,west,0.05451160888397563
1792,northwest,0.14401019408055152
3696,north,0.09194090732160021
5146,west,0.06279184506860619
5809,central,0.013046814136792314
5376,farsouth,0.22297252280745744
4515,west,0.023689879001799537
4466,south,0.06727269109468058
3960,south,0.10000808650864501
6116,north,0.0831199683945987
6195,west,0.018062701656167014
2475,northwest,0.14633286799321313
3737,north,0.0595990001184496
2787,west,0.05404415978733252
3829,north,0.04837563179039338
3264,north,0.09600928821275476
5393,southwest,0.060034562304725335
892,farnorth,0.13236326299664042
2644,central,0.020228838007165375
6413,north,0.057314050613263286
4816,central,0.019473584752683345
3724,southwest,0.10734706833034773
1725,north,0.06947255509278152
3836,central,0.00653640775349604
2051,north,0.04138648802591439
5887,farnorth,0.2034895955058114
242,farnorth,0.11963111360812319
5211,south,0.07420171900380791
3372,south,0.05311030972532608
2046,farnorth,0.08898550115113918
4773,south,0.12293014728341348
403,central,0.013315254376846485
6054,west,0.07448141673678546
50,north,0.08534907535011747
5309,west,0.07301014213874342
3491,farsouth,0.19335703599073148
3577,farnorth,0.17352456824068646
4939,west,0.13391982006826614
558,west,0.03041171720110569
2774,central,0.0056771330017957086
5204,central,0.017150073560191798
3875,west,0.05177896266940875
3414,central,0.01475384909506258
1151,west,0.06565377228400383
9,central,0.03742574096955937
3202,south,0.03835432261323748
1707,west,0.07089682886504707
2593,west,0.018708334803493164
5426,west,0.05228458441184616
1614,west,0.030475661094053714
1071,central,0.008116270025080618
6425,north,0.06013774046071198
5023,farsouth,0.16151851383392976
6209,north,0.06069994991035377
716,north,0.08230621609040262
1896,northwest,0.13348694600116884
5923,west,0.09156814576652395
4104,west,0.08930175894751148
2123,north,0.0812082440095759
318,south,0.13207219755543725
4078,central,0.014067445792321031
1672,north,0.06843625599869774
4309,north,0.09415259830253546
427,north,0.07706545347377787
3612,farnorth,0.10383618767616379
4045,farnorth,0.12240229213180137
4800,west,0.13105142181264817
2591,west,0.06357892782297463
546,northwest,0.14546444513735401
262,north,0.08399717166142448
254,farnorth,0.10323697895191732
3933,west,0.07488055346428961
6494,north,0.07617557692015987
666,south,0.11368859129711278
3373,north,0.0767044859126234
171,farsouthwest,0.2032622460544973
1176,north,0.07327758527079821
4722,west,0.016159414071052116
3125,west,0.06675677906489434
1482,south,0.04696932231915191
1906,west,0.05003192252071749
5804,central,0.012895752134714195
4502,central,0.01369345913638743
5149,south,0.07621277750561455
1900,north,0.06171406419220065
693,west,0.034640246175795454
5879,west,0.01410135593196433
5684,central,0.02760491403935099
6202,central,0.01672800953849242
3883,central,0.006936053569564812
2115,west,0.050177703485902524
5890,north,0.05966030116517817
2096,west,0.058796903652483135
3768,west,0.0973226677764166
5228,central,0.028396526673524373
4536,south,0.11582426339554318
781,farnorth,0.13467760796479736
4178,south,0.07857812992888553
5366,south,0.09922894440192778
3473,southwest,0.06466895705916707
541,central,0.01779187497483269
4460,central,0.0198937953925346
4865,north,0.0738909696182059
520,south,0.11230703141887459
4653,west,0.06756904770025202
2678,west,0.102147116881088
5519,west,0.029402856580947146
3258,southwest,0.09040362350658458
6355,south,0.054429180573960206
2728,south,0.12982722496888002
882,west,0.05786613267809749
4888,central,0.028205436056191722
3585,north,0.06511801046652636
5038,south,0.08960841308225612
4679,central,0.0202295551883919
6456,north,0.05139555344062454
4305,north,0.07445464927806587
1171,central,0.018321066757149236
3685,central,0.014946139539031138
3158,farsouthwest,0.15608191651539433
4749,farnorth,0.10271095314093526
4150,west,0.10358383008519167
2636,farnorth,0.10556801352265628
2838,north,0.08024673714936265
3192,west,0.05216425487936235
1329,west,0.036176522208743025
6348,central,0.01898206843629208
6314,west,0.03184150095581777
75,west,0.08309533401533316
4152,west,0.07510229130405005
4457,farnorth,0.0974262720580003
4982,central,0.015200424965106834
5765,farnorth,0.1451540183912203
2194,west,0.02972102459740409
4377,north,0.05808881963957783
3422,west,0.08075421424990445
1466,north,0.06426445978236314
2665,central,0.023364929084417993
4762,northwest,0.11436497134664032
2387,north,0.07817743080402774
4376,west,0.05807321970684319
6062,north,0.07684444171909292
4133,north,0.06787696185835074
4571,south,0.07163406289692777
945,north,0.06750444903204146
2190,west,0.14374375308554427
6390,west,0.01798092408970084
842,north,0.04305786236124348
3242,farnorth,0.09332797367948419
6501,northwest,0.09973437240862358
5332,northwest,0.13984404836502684
3669,west,0.04982871468460612
2872,west,0.053230641393090423
5329,central,0.025468295724689054
3016,farnorth,0.19923754312658662
122,north,0.07061124176163527
1592,farnorth,0.10637842809761378
225,farnorth,0.13521788348853225
5543,central,0.012457555423118877
2803,farnorth,0.11863967568700938
1856,north,0.10491066054085828
4513,west,0.07180047954658077
2677,north,0.08667164490834675
5075,farnorth,0.07672335383127661
3077,west,0.023047878842095734
845,west,0.09485525659191803
572,west,0.03464418183649107
2356,north,0.08347020560127703
4868,west,0.08446905226838167
3317,south,0.12070178165677561
3179,central,0.007135173096701998
3232,south,0.11524204128321085
2481,west,0.04770470449672288
154,west,0.054707791466291456
476,north,0.0999768897251697
4331,farnorth,0.1112204364634478
4063,west,0.02099741829653612
5510,west,0.03292247644269104
1690,south,0.046310076215876704
278,north,0.08229852124503757
526,farnorth,0.10064081648674758
5730,north,0.05221512638230076
5901,west,0.09523423136204591
6480,west,0.04806937994727079
1087,north,0.07420992515236628
5333,west,0.06809075678180065
382,west,0.044096611106968706
1099,farnorth,0.08895714747629303
3810,north,0.08561403244280785
3819,west,0.021719713237516407
2530,central,0.012782446992658613
3237,farnorth,0.12002568428098667
4012,south,0.15067092226146964
6244,north,0.08837530278940338
3701,southwest,0.06146829308773347
918,central,0.021781587433426095
3032,west,0.09436921798509798
207,north,0.10253314862579076
5523,north,0.03570609033652234
4288,north,0.1039219569827204
3168,south,0.03980725550851587
4614,south,0.11955936463163834
5689,central,0.022585824738538166
4633,farnorth,0.09464491389989944
4295,central,0.005659570930737358
297,north,0.06346053500498376
1490,north,0.09288547929099772
527,north,0.06351622292862628
5709,farsouth,0.19671648321155077
442,west,0.040914242106130795
2120,northwest,0.10987302623992222
1138,north,0.06930030238836582
4408,west,0.089223919209587
536,north,0.08412708509819969
3341,central,0.008691759264957818
3985,central,0.01595243527239543
4992,south,0.12488525597171422
5760,west,0.08948941064684204
2374,south,0.11709077811305103
4146,west,0.06655731838888526
5755,north,0.08555363150164028
4117,farnorth,0.1996929372189133
1836,west,0.05723257330505522
2453,west,0.055607656515261276
4889,south,0.14283059151008867
4765,farnorth,0.11647476663689357
2008,west,0.16448593174833684
5981,northwest,0.1747289514394178
47,central,0.02311682346517008
2201,west,0.029873636790979003
5298,north,0.05140623953490178
397,north,0.0646018821329468
1507,north,0.07368760481328639
3999,central,0.00653640775349604
2612,west,0.0301298841537646
3680,central,0.014004963374467076
5379,central,0.014707876771305991
5001,west,0.05377522082818272
6025,west,0.058318301613801776
5784,west,0.044918567910373464
986,west,0.03896448730728717
6207,west,0.025817948778319152
5958,north,0.046562433432110244
1434,west,0.027164837844533544
2532,west,0.06267278751674517
6248,farnorth,0.1390035011613705
237,north,0.06108189177750903
2119,south,0.03917956384545093
2286,south,0.0602241467114336
5743,south,0.03992422471532306
3847,central,0.0060541575070310796
1104,west,0.053812392988227424
1782,central,0.003167072957792444
802,north,0.08096660965557854
5604,central,0.019568069274204285
6254,north,0.04639137461985131
2421,southwest,0.10939735747776759
5328,central,0.014253133519336299
3084,north,0.10920672462407476
4478,south,0.10868857459328725
1737,west,0.05327124394191155
4719,west,0.0302329750954061
5805,west,0.05666630257145147
4828,west,0.0537683950952591
5710,farnorth,0.13527894319190298
4580,farnorth,0.12833986800335717
34,north,0.07911195514661211
2245,west,0.06103616199532709
3247,south,0.03996499737420274
6223,central,0.019009381450222556
1468,farnorth,0.12631528401234227
5492,north,0.046787105137200434
5736,west,0.07054275820464805
564,south,0.12546739384844507
5583,west,0.06440514717567093
5383,south,0.05232301626549789
74,west,0.08361367213032814
855,south,0.08568427640542535
309,west,0.03898203431223098
3693,central,0.01587797490614726
282,west,0.05380325714229458
4004,west,0.057409505268021084
3948,west,0.016766448375246264
3521,northwest,0.13071481911060376
547,north,0.08417209717667079
1945,farnorth,0.14246423730578173
5922,central,0.011846294911069822
1570,farnorth,0.15293051224369197
2581,farnorth,0.13892667354802446
1158,farnorth,0.11915505125306226
1680,farnorth,0.12147375321080232
720,south,0.09207163840792952
291,south,0.07329875878294304
3597,central,0.01288177561984692
540,north,0.060970064975516464
4463,west,0.0558350219048931
2232,farnorth,0.1170186539963592
1036,central,0.010951208477606668
4322,central,0.00575646411610596
1047,farnorth,0.12602010144067927
3513,northwest,0.1090559151954614
3733,central,0.005464719491430087
2315,south,0.02430453552570045
6097,west,0.04399644902852006
4593,farnorth,0.07843592660968433
60,north,0.0519430986284019
1599,farnorth,0.09387888537429241
6506,west,0.05766110179404001
1189,north,0.08693998895283894
5030,west,0.03977755486602304
5536,west,0.04656233421038563
5058,west,0.04190508330882528
6019,northwest,0.1239549588484341
2443,south,0.06581601828673697
3215,west,0.0674660919211944
3553,southwest,0.14243075212579037
535,west,0.06083802737694954
5642,south,0.0401338596090638
5846,west,0.08948941064684204
3402,north,0.09627950809553568
4183,central,0.011708552050531203
3964,south,0.05267641065144835
4479,north,0.11061915642020498
581,farnorth,0.10798318335332578
4219,central,0.01738631873400058
195,north,0.06707912986256638
1263,north,0.07135779631630883
172,central,0.03006862908614954
4424,west,0.06564528795822455
3954,farnorth,0.1055480956489464
4972,central,0.014642283671607388
2870,south,0.028480775395342727
2569,north,0.10374170566902031
924,farnorth,0.0948519838860476
2750,north,0.08340793141613312
1013,farnorth,0.08961389507838213
6393,west,0.059551599467345284
1173,central,0.01769090701800948
1562,central,0.009811957965665313
2597,west,0.05429309325428607
1641,north,0.09147293964402174
4320,central,0.006794042619822657
4968,west,0.05665953518269179
6322,south,0.04050600872858526
1430,north,0.09289247349015703
1760,southwest,0.1479956425815299
5341,west,0.040689388679600876
4319,central,0.004337363152889843
6128,farnorth,0.13696135241417165
3506,farnorth,0.1522118151758214
78,farnorth,0.09393534162986394
3813,south,0.048116998400982734
1239,central,0.02706352924361272
4994,central,0.01002300429611918
415,south,0.09594192046816764
4990,northwest,0.11679134844292965
3021,central,0.007513060037035226
5717,north,0.038983399327399505
982,northwest,0.1380034463885484
1164,central,0.021781587433426095
1779,southwest,0.09205221956650242
5467,central,0.016610916865718042
5925,south,0.07210194116055611
4032,west,0.17414233738846688
5032,northwest,0.11862797035740719
586,north,0.08598230961726588
595,west,0.050337507994732474
1811,north,0.07684963879627793
812,west,0.05733898372938848
1949,west,0.0497722656016379
3118,central,0.014940693127170288
6140,west,0.08868468836907122
1167,south,0.10780676082287277
3772,central,0.005423808912564453
1930,west,0.050673915963926626
4296,central,0.004688288293187705
220,central,0.004737123929134722
4947,central,0.014930446715348598
1065,central,0.010951208477606668
5063,central,0.006517601945491976
1692,farnorth,0.14698671360065127
5285,west,0.09085326459252098
3493,farnorth,0.13147324743505262
2013,farnorth,0.07995108749178707
6155,farnorth,0.07673780371576694
3357,central,0.02037673357337042
774,west,0.03379959217385979
3383,north,0.04415853583532378
305,south,0.08874864221564778
2959,northwest,0.18627258073886466
439,central,0.02178601237307437
713,north,0.07927652408575572
5976,central,0.005823755413823377
6496,farnorth,0.22350665572559777
3157,farnorth,0.12557521615000364
6152,north,0.07946212173808415
1024,farnorth,0.1319844604759207
3783,central,0.006073306111169613
1082,farnorth,0.09161363168830038
2727,west,0.05357078553763202
4177,south,0.07843513564162974
2293,west,0.055469589642601916
734,central,0.017972228551851554
1674,west,0.025892076763366467
3581,central,0.01964353713361815
4573,farnorth,0.12413628113938682
3256,southwest,0.09121568526914586
5668,central,0.011609722783942712
3190,farnorth,0.1377341892455117
5002,central,0.026486076627548212
3378,central,0.0163604214835717
6396,farnorth,0.1070385680196089
4067,north,0.09466834304622875
5570,west,0.0670095043342321
2113,farnorth,0.0916558216760873
3255,west,0.03803155530765278
6126,west,0.04538749324560202
1610,north,0.08963542375154458
1643,farnorth,0.14698671360065127
1219,central,0.019776846642470168
1604,farnorth,0.12133761213703696
357,farnorth,0.11773356516779236
3938,west,0.052123373405016146
530,north,0.06436210002104842
4776,west,0.027704544160116938
6289,central,0.027576738877542837
6240,central,0.02842181663665811
1093,central,0.010951208477606668
1765,south,0.049749651889439805
3185,south,0.094920456884281
5493,north,0.06449628949884824
5919,north,0.050698476733721035
5874,west,0.04647424911840276
3306,central,0.023653150300115118
2444,farsouthwest,0.15576582433614905
1935,west,0.05707608836561264
6316,central,0.012115304004436176
985,farnorth,0.08162602236492099
5070,northwest,0.14020730699617173
2981,north,0.1015369138743017
2525,north,0.0332708820309863
3181,central,0.007228865963628638
1555,north,0.0624231200687622
6347,northwest,0.10873093807706408
3607,south,0.15067092226146964
2337,north,0.06838616426675623
3610,north,0.09545315537538816
167,west,0.05324787499158248
4927,central,0.02891167153798039
3765,farnorth,0.07751215238347989
3503,central,0.019922240213390747
6189,north,0.05283998576002914
4086,south,0.10207082082123663
5497,west,0.1352945169969147
1288,north,0.07012165633468531
4195,west,0.026633931724775524
4229,west,0.03377546019108452
137,west,0.032330044465167164
973,central,0.015457032804521861
5789,central,0.005696365079596222
5216,north,0.06346552304298689
4831,west,0.05414430273924572
1648,west,0.047766086788847466
5592,farnorth,0.09308847043065646
4107,north,0.07534485855796492
615,farnorth,0.12214614469200019
4902,north,0.05724615360982029
5537,farnorth,0.09841075830984676
1858,west,0.06541144064396874
5699,north,0.1016121358850318
5559,west,0.06953238761266861
4617,north,0.04419508007821388
1711,north,0.10044132786417448
2268,west,0.06334585542179454
6367,north,0.040028779716271334
6299,north,0.056603092204571714
2424,north,0.0750560536607009
158,south,0.08573494106326188
3604,north,0.08541754999482452
3739,west,0.059250200667336696
1366,west,0.0569039846682084
414,north,0.08934205356447958
2773,south,0.06600982871603418
4268,north,0.04985021250826535
2330,central,0.0072039377509796115
4560,northwest,0.10671675272007435
5701,west,0.17862207881198922
6157,west,0.06747893347644351
2697,north,0.059033352192802584
3712,north,0.07974315513646624
4841,north,0.05537889062738144
1040,farnorth,0.1659271714190179
5287,west,0.09200732057351634
5974,west,0.07408371858322893
3951,west,0.1443219300561056
6094,central,0.020245979134628687
4639,south,0.05119753211943746
5649,south,0.07883291438936568
5641,north,0.07505405939134495
508,farnorth,0.13193380658163112
4552,north,0.07753147840148045
4227,farnorth,0.15677644889178738
4834,central,0.012789613251376853
2448,north,0.0645069379146115
1781,north,0.10568511573120519
5307,west,0.026883470741702255
2985,south,0.05211855123773286
5806,west,0.04904861611828874
6048,south,0.10289157352826055
2931,southwest,0.07111117250559028
3107,north,0.09644326729802928
5102,central,0.013034808135141202
3074,west,0.06530564807976953
4600,west,0.0252367181527208
4829,west,0.05316001473963862
543,west,0.03740896693466796
3773,central,0.006574404849106512
4896,farnorth,0.12064384489529054
223,west,0.05248085753033676
5098,west,0.05470840330197351
4751,central,0.01708525841537968
5512,central,0.019326275562560415
1402,northwest,0.10751151141676597
2818,central,0.015971454007703237
1872,west,0.048240967642853676
4378,farnorth,0.0778888987155383
2136,south,0.07956631859725896
180,southwest,0.13998129551879204
3679,central,0.01444583147901846
2173,farsouth,0.16214063384334534
2778,north,0.06085813364801286
5957,south,0.05175823558739388
3747,farnorth,0.10182031553240638
1322,south,0.05171684985688084
3183,farnorth,0.1756677253200388
4724,north,0.0562489386843828
4507,central,0.030033382478827815
539,south,0.07677111127970325
3599,west,0.14392814640340276
3777,west,0.021157752600869235
3446,south,0.10150002478384401
289,west,0.06498466076789552
6385,central,0.0017814059391356094
4353,north,0.08926640357446544
3646,farsouthwest,0.15253327544873568
975,west,0.04949586551540444
2404,farnorth,0.08833554523021209
4359,west,0.019899822489648604
5253,west,0.10463902789646604
3279,south,0.09941454955448317
6368,north,0.07252822547062272
4525,central,0.033561419384755736
41,west,0.03448395277690716
6080,farnorth,0.09363900562863103
5496,west,0.06605542114860377
4535,central,0.03558695973414395
5522,central,0.013341051499788112
4873,south,0.10463700343148073
6374,central,0.016617845561916093
4665,west,0.05125466963233487
2846,west,0.049723166020677646
2930,west,0.05658531200867931
4422,north,0.06743352927972544
6386,west,0.0641422918016712
3239,west,0.06704593326308715
6239,central,0.007967566198023003
876,central,0.025676484165862153
2383,central,0.012965346394140181
1391,north,0.057127740854329145
4260,west,0.03819316838283749
506,farnorth,0.1713366398851058
5991,farsouth,0.21276945295582214
4846,north,0.06632197644159334
1014,west,0.06748276828287382
4514,south,0.0707058947409682
387,north,0.0785702539076901
6487,north,0.11206687895680609
307,west,0.05453075527735788
1336,northwest,0.17396263060530323
1863,north,0.07533811603112486
1327,central,0.011338791783958595
4799,west,0.014745920355123092
3922,south,0.07862780901894642
1255,north,0.05342938965700462
5244,central,0.018481710286663792
5509,northwest,0.10809133581892086
340,northwest,0.12390474647533639
1801,west,0.09024458050829152
6031,central,0.017146035084537024
1955,northwest,0.14292456029359607
5723,northwest,0.1089150036639499
5798,central,0.01696138906811014
2004,northwest,0.13420048148616903
3455,north,0.036278629179172614
2595,farnorth,0.11258923600025082
747,farnorth,0.10793278886010031
764,north,0.06250697617961784
5458,west,0.05665358607466347
4964,central,0.015740901598065335
2053,central,0.015154352481058378
4352,central,0.020213092171163346
1503,west,0.06905697687503823
3658,west,0.08197364966329067
5421,farsouthwest,0.1877738910262036
166,central,0.030207090808618206
1780,central,0.005627239387125686
4158,central,0.012313278325454409
765,west,0.01181827936375698
5013,north,0.06554025095404435
925,farsouth,0.15785693069080672
856,northwest,0.11816194253277279
2620,northwest,0.11677034078531717
6365,north,0.06855468526015858
1270,south,0.02959147321645405
5620,north,0.10396235926102293
1839,farnorth,0.08227117448486466
1114,west,0.05091056329603261
6164,farnorth,0.09324927538120088
6007,west,0.09019326936705487
3699,central,0.013381897590400512
751,north,0.07613239210164152
5722,west,0.05027051675803516
2703,west,0.07261729710695326
5442,farsouth,0.22253521623132225
6131,west,0.04662964935660071
4808,north,0.06935179379885377
151,farnorth,0.10282067103029266
1032,central,0.010951208477606668
2508,west,0.051998610588352125
1442,farnorth,0.1305820429275
4490,south,0.136608628977533
3716,central,0.017573396231805746
346,north,0.08348194616273792
3468,west,0.1246281883970007
6391,west,0.01917358972961634
2630,farnorth,0.14351885729449698
1670,north,0.10494717013391824
4901,west,0.0473754480624589
3924,south,0.1466996896217614
3307,central,0.023653150300115118
3385,southwest,0.059449872793134705
706,north,0.08419893376473998
5257,central,0.004856653901617468
6063,farnorth,0.13816961280657736
2675,central,0.035110079337995564
4684,south,0.13486437951928432
3434,north,0.10073507539640641
1746,west,0.06391793562936154
5339,central,0.016049312481220962
3670,central,0.009344737937473896
1400,farnorth,0.1075667283834477
1017,west,0.16299129088118952
2887,north,0.08435037796666574
3159,farsouthwest,0.15445131227386424
3846,south,0.129931101985321
1649,south,0.08900466724347142
2240,west,0.0500993876122163
4084,west,0.1444711881556982
1502,west,0.052006137706235835
87,west,0.05470147397574592
6219,farnorth,0.13444392802621816
3349,southwest,0.08775375451295171
2699,north,0.09162431619999982
521,west,0.07796403955105174
5905,central,0.004204083624282445
1556,farnorth,0.1023001800541824
6033,north,0.03504628914906449
5916,central,0.026745119762680385
4136,north,0.07702179244291425
4360,northwest,0.10994899438883927
5893,central,0.02847302651844336
3706,central,0.013013055256926368
3511,central,0.013208037822476164
1201,north,0.08647280353451456
5937,south,0.03942204783011543
2135,north,0.09654370682295985
5182,farnorth,0.11071279712444787
4354,north,0.08251157906087661
6055,central,0.014669966841133093
1509,farnorth,0.11251469908913704
3624,north,0.06887575305664059
3466,central,0.009904502366097112
6382,north,0.060136674194036295
2735,west,0.028377381822852887
3794,north,0.050224144145213624
4712,farnorth,0.1318974209873659
1142,north,0.06089362442094455
3822,farsouth,0.16034828896849213
10,west,0.051958664639488644
4949,central,0.012159386461492594
3518,farsouth,0.14892449538984995
2945,farnorth,0.09976836472108115
4071,north,0.09587668124794328
5869,south,0.039282205018561306
5319,central,0.015557981845981542
4685,north,0.07798175334729729
2964,central,0.011009071855528374
3532,north,0.10186257227813483
3006,north,0.08974047469853476
3990,south,0.07484061736197309
5051,central,0.013118068421827304
2296,farnorth,0.11272650488291927
2885,farnorth,0.14256860411436745
4814,north,0.07137318975020862
2671,west,0.017553234434712822
1845,west,0.04413382384428992
3906,central,0.013790115667388091
2099,north,0.07392692899829906
3793,west,0.05033498170376753
569,north,0.08155366948898385
537,central,0.014702763791889164
2982,central,0.013880711189273231
5480,west,0.04109065527732011
5737,south,0.0681389689907314
3187,central,0.026893045776184826
3573,north,0.06896511186910767
2858,west,0.047765138156601654
3213,central,0.005613455898110797
3366,central,0.022854352739029724
2276,north,0.04821037273367506
4397,west,0.049870720378991665
3721,west,0.020743981467399933
1408,north,0.10191574896510361
3705,central,0.013013055256926368
6162,central,0.013043086410822873
604,central,0.033521198533468945
6473,west,0.04540926318626138
4691,west,0.06571160207390031
6046,north,0.06899078737859918
2850,central,0.017183613226559112
3387,southwest,0.06017334545394468
4698,north,0.08222028829382222
2910,farnorth,0.14994775441839145
1332,northwest,0.1716952073155142
1647,west,0.0422075143916285
2701,west,0.07503404400082749
3993,central,0.006269762923752911
3416,west,0.05563900192417865
6481,central,0.008202568783505896
4731,farnorth,0.1332354460311431
4069,north,0.0583336679381641
4291,north,0.05275587064127497
688,north,0.06346833786321876
3485,north,0.07266001177483915
3355,west,0.03586014800749638
822,north,0.06956290188828139
4906,west,0.06524776243764135
3909,central,0.0052132415175229945
4750,farnorth,0.07805428940884303
5465,north,0.07661176713220605
3087,west,0.07110665520975121
4099,west,0.022863645359384017
1677,west,0.04186322824532229
1149,farnorth,0.09735742387264865
3350,farsouth,0.13544938824195732
1002,west,0.033073420130363566
5303,north,0.06446646848648657
1493,farnorth,0.13390261463884298
5948,north,0.05208160579601686
2114,north,0.07110772317490524
4886,northwest,0.13625858167145935
6450,central,0.022853805240020064
1323,west,0.05862876617428593
4410,west,0.04343774431435904
4735,north,0.058108162241804484
6492,west,0.042929395895895256
4904,central,0.02168511192316005
6516,northwest,0.11558455908449546
2946,south,0.08708654816400031
4285,north,0.07457474563898066
3193,central,0.012723865415832581
5424,west,0.07830820773788388
2087,north,0.05597430402532611
917,west,0.03674802502338715
4226,south,0.12124158035559177
4258,central,0.017656185973185447
1601,west,0.06850216433893558
4185,northwest,0.10499024822866974
559,west,0.03581980847408345
4051,west,0.02314810763583025
3541,central,0.01558711336714214
3539,central,0.01614685873846435
3298,farnorth,0.11326537143857543
4916,northwest,0.1129358065766516
707,west,0.14537379829638208
4220,central,0.016328750078319267
583,north,0.0732284444128053
1208,south,0.10169489194212467
6068,central,0.014170904527230637
422,west,0.05626712168859324
2633,northwest,0.133498163357845
35,farnorth,0.09873353354924075
3435,southwest,0.12394509806813875
875,north,0.06768451857787869
5855,central,0.01725781165502186
4356,west,0.05203898983569322
5166,west,0.06325121329365041
3901,central,0.0285619356332857
4657,south,0.06259206619948339
1566,north,0.0772142490937956
2736,west,0.028666216756311834
5995,north,0.06547941226919693
1183,south,0.11393110117575797
227,central,0.014923266368991165
826,farnorth,0.09090044421848845
3619,north,0.06009420849898165
3645,north,0.06822397292681723
2254,south,0.09007725315039818
5928,south,0.13305528763307417
2321,south,0.08573273787253465
2942,north,0.06663691949002112
5608,central,0.018976370124969763
3630,north,0.07189575792159
3808,central,0.00786147461485463
1636,south,0.08438646056756127
2828,central,0.010899243557235903
4690,south,0.11992242855746639
3686,west,0.08424018052638566
3269,central,0.012485180620237872
4703,northwest,0.1190788366046536
1607,north,0.0672963160293296
1190,north,0.06986494639745243
3908,farnorth,0.1280836754903616
6315,central,0.01646017396992749
1374,west,0.054045402090456725
1569,north,0.09497535229267924
5135,west,0.051512839400672236
3093,north,0.06931249018119558
2134,central,0.021923159606220623
5435,central,0.010129685045447721
1808,farnorth,0.1289895897160634
825,west,0.08015501311283064
2392,central,0.010898271015162981
4991,west,0.03221637644303222
2480,farnorth,0.10768779978771655
499,farnorth,0.09300409358259251
3684,west,0.017673524807456684
3315,central,0.014234274941839637
5618,north,0.069127123411288
5064,central,0.012835811120449845
4860,north,0.07561412444193127
816,south,0.11392115641583025
1316,west,0.06066460529105273
465,west,0.05169957329725822
3445,north,0.09996223482455396
2533,north,0.06544963821992444
4165,south,0.09501954417444979
509,north,0.06876882362757158
146,west,0.015106422710877867
5460,south,0.09345547046118315
6104,west,0.08875631050870997
2919,west,0.02435564294202674
629,west,0.08015501311283064
1536,west,0.032787624969184116
6267,north,0.0935067609487089
3022,west,0.04259766584121113
3318,central,0.005573521608469053
1196,north,0.058190879277765416
4093,west,0.07328388908292634
470,west,0.056608802205304426
4872,central,0.016916268356827798
5418,west,0.07823815288666931
1789,central,0.022130932179186352
2411,north,0.0580492819517979
5401,south,0.054379385056473314
204,west,0.057628770931883136
2822,central,0.005547981896151314
3120,central,0.012880969184028184
3379,farnorth,0.12990244148251767
3814,central,0.02228781243460052
5542,central,0.01746039859568674
3888,farsouth,0.16263222765221141
2005,west,0.07438995227260273
6059,west,0.07374049882607443
4081,west,0.022934080646922473
6291,north,0.06809493243347219
2650,central,0.010898271015162981
2747,central,0.016523909196071104
3600,central,0.012841649703986971
6504,west,0.038621066260781
3116,central,0.014645111645871239
2352,south,0.09349804835995656
1754,south,0.028647903084171016
1215,north,0.0628224648284328
4455,north,0.10504414511584284
5779,central,0.026191851387778384
5794,central,0.017987910582389022
5281,north,0.08361909656961937
4705,central,0.0107787446263433
1451,north,0.06478174896620217
2215,north,0.035519847960257485
4197,central,0.01935099953800463
1903,north,0.07057157710523
979,northwest,0.1589379006502755
3528,southwest,0.10843256499373145
549,central,0.022716164269521135
3167,south,0.040076613318994626
6243,west,0.057169239063679565
5113,west,0.06586282307280251
2266,north,0.06961681520379184
5741,farsouth,0.19891032035347522
1425,north,0.07069981232732822
4510,west,0.056554114396022065
3319,southwest,0.09272888442723337
4807,south,0.05229401272727652
576,south,0.05918627684792791
3510,south,0.08725307320158218
5891,west,0.06681395811594867
2807,west,0.05141451231431811
1452,farnorth,0.08119894314040607
3099,farnorth,0.11046897453638208
4682,west,0.08247906221047124
5327,west,0.02651732081338483
445,northwest,0.1684272743207479
4489,west,0.025393642179095892
3470,south,0.13375349278101775
5473,west,0.01740665755162854
627,south,0.10224817103068476
347,farnorth,0.09805364017270812
341,southwest,0.06924959037509884
5241,central,0.018441993360810125
6303,west,0.09641192091810559
777,farnorth,0.12471342990679933
4847,west,0.05034836830642064
4432,west,0.05780916590921293
